IMDB_ID,Title,Stars,Year,Genres,Description,Certificate,Writers,Director,Primary Genre,Votes,Rating,Duration
tt1291652,Easy Money,"Joel Kinnaman, Matias Varela, Dragomir Mrsic, Joel Kinnaman, Matias Varela, Dragomir Mrsic",2010,"Action, Crime, Drama, Thriller, Back to top","When JW becomes a drug runner in order to maintain his double life, his fate becomes tied to two other men: Jorge, a fugitive on the run from both the Serbian mafia and the police, and mafia... Read all",R,"Daniel Espinosa, Jens Lapidus, Fredrik Wikström",Daniel Espinosa,Action,20189,6.7,124
tt0095652,Monkey Shines,"Jason Beghe, John Pankow, Kate McNeil, Jason Beghe, John Pankow, Kate McNeil",1988,"Drama, Horror, Sci-Fi, Thriller, Back to top",A paralyzed man's friend gives him a smart monkey.,R,"Michael Stewart, George A. Romero",George A. Romero,Drama,13607,6.2,113
tt0082136,The Cannonball Run,"Burt Reynolds, Roger Moore, Farrah Fawcett, Burt Reynolds, Roger Moore, Farrah Fawcett",1981,"Car Action, Motorsport, Road Trip, Slapstick, Action, Comedy, Sport, Back to top","A wide variety of eccentric competitors participate in a wild and illegal cross-country road race. However, the eccentric entrants will do anything to win the road race, including low-down, ... Read all",PG,Brock Yates,Hal Needham,Car Action,41634,6.2,95
tt7547410,Dora and the Lost City of Gold,"Isabela Merced, Eugenio Derbez, Michael Peña, Isabela Merced, Eugenio Derbez, Michael Peña",2019,"Jungle Adventure, Teen Adventure, Action, Adventure, Comedy, Family, Fantasy, Mystery, Back to top",Teenage explorer Dora leads her friends on an adventure to save her parents and solve the mystery behind a lost city of gold.,PG,"Nicholas Stoller, Matthew Robinson, Tom Wheeler",James Bobin,Jungle Adventure,36743,6.1,102
tt0098622,Warlock,"Julian Sands, Lori Singer, Richard E. Grant, Julian Sands, Lori Singer, Richard E. Grant",1989,"Supernatural Horror, Witch Horror, Action, Fantasy, Horror, Thriller, Back to top","A warlock flees from the 17th to the 20th century, with a witch-hunter in hot pursuit.",R,David Twohy,Steve Miner,Supernatural Horror,19856,6.2,103
tt0089941,Runaway Train,"Jon Voight, Eric Roberts, Rebecca De Mornay, Jon Voight, Eric Roberts, Rebecca De Mornay",1985,"Action, Adventure, Drama, Thriller, Back to top",Two escaped convicts and a female railway worker find themselves trapped on a speeding train with no brakes and nobody driving.,R,"Akira Kurosawa, Djordje Milicevic, Paul Zindel",Andrei Konchalovsky,Action,34765,7.2,111
tt0102685,Point Break,"Patrick Swayze, Keanu Reeves, Gary Busey, Patrick Swayze, Keanu Reeves, Gary Busey",1991,"Heist, Action, Crime, Thriller, Back to top",An F.B.I. Agent goes undercover to catch a gang of surfers who may be bank robbers.,R,"Rick King, W. Peter Iliff",Kathryn Bigelow,Heist,212054,7.3,122
tt0085794,The King of Comedy,"Robert De Niro, Jerry Lewis, Diahnne Abbott, Robert De Niro, Jerry Lewis, Diahnne Abbott",1982,"Dark Comedy, Psychological Drama, Psychological Thriller, Satire, Comedy, Crime, Drama, Thriller, Back to top","Rupert is an aspiring stand-up comedian, who is willing to go the extra mile in his attempt to appear in the late night show hosted by his idol.",PG,Paul D. Zimmerman,Martin Scorsese,Dark Comedy,125188,7.8,109
tt0307453,Shark Tale,"Will Smith, Robert De Niro, Renée Zellweger, Will Smith, Robert De Niro, Renée Zellweger",2004,"Animal Adventure, Buddy Comedy, Computer Animation, Sea Adventure, Adventure, Animation, Comedy, Family, Thriller, Back to top","When a son of a gangster shark boss is accidentally killed while on the hunt, his would-be prey and his vegetarian brother decide to use the incident to their own advantage.",PG,"Rob Letterman, Scott Aukerman, Michael J. Wilson",Bibo Bergeron,Animal Adventure,204925,6,90
tt2024469,Non-Stop,"Liam Neeson, Julianne Moore, Scoot McNairy, Liam Neeson, Julianne Moore, Scoot McNairy",2014,"Psychological Thriller, Action, Mystery, Thriller, Back to top","An air marshal springs into action during a transatlantic flight after receiving a series of text messages demanding $150 million into an off-shore account, or someone will die every 20 minu... Read all",PG-13,"Chris Roach, John W. Richardson, Ryan Engle",Jaume Collet-Serra,Psychological Thriller,281502,6.9,106
tt0455499,Garfield: A Tail of Two Kitties,"Breckin Meyer, Jennifer Love Hewitt, Billy Connolly, Breckin Meyer, Jennifer Love Hewitt, Billy Connolly",2006,"Animal Adventure, Adventure, Comedy, Family, Back to top","Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has desi... Read all",PG,"Jim Davis, Joel Cohen, Alec Sokolow",Tim Hill,Animal Adventure,49043,5,82
tt0099654,Ghost Dad,"Bill Cosby, Kimberly Russell, Denise Nicholas, Bill Cosby, Kimberly Russell, Denise Nicholas",1990,"Comedy, Family, Fantasy, Back to top",A widowed father tries to support his children after he becomes a ghost in an accident.,PG,"Brent Maddock, S.S. Wilson, Phil Alden Robinson",Sidney Poitier,Comedy,8609,4.4,83
tt1415016,The End of Time: Part One,"David Tennant, John Simm, Bernard Cribbins, David Tennant, John Simm, Bernard Cribbins",Release date,"Adventure, Drama, Sci-Fi, Back to top",The Ood have given a warning to The Doctor. The Master is returning yet that is not the biggest threat. A darkness is coming which brings with it The End of Time.,TV-PG,"Sydney Newman, Russell T. Davies",Euros Lyn,Adventure,6958,8.2,60
tt0110305,Lassie,"Helen Slater, Tom Guiry, Jon Tenney, Helen Slater, Tom Guiry, Jon Tenney",1994,"Animal Adventure, Coming-of-Age, Adventure, Family, Back to top","When a family of 4 moves from Baltimore to a farm in rural Virginia, they adopt an abandoned collie. The dog becomes the son's companion and protector, helping him adapt to rural life.",PG,"Eric Knight, Gary Ross, Matthew Jacobs",Daniel Petrie,Animal Adventure,6861,5.8,94
tt0110877,The Postman,"Massimo Troisi, Philippe Noiret, Maria Grazia Cucinotta, Massimo Troisi, Philippe Noiret, Maria Grazia Cucinotta",1994,"Biography, Comedy, Drama, Romance, Back to top","A simple Italian postman learns to love poetry while delivering mail to a famous poet, and then uses this to woo local beauty Beatrice.",PG,"Antonio Skármeta, Furio Scarpelli, Giacomo Scarpelli",Michael Radford,Biography,40090,7.8,108
tt0086984,Body Double,"Craig Wasson, Melanie Griffith, Gregg Henry, Craig Wasson, Melanie Griffith, Gregg Henry",1984,"Erotic Thriller, Giallo, Psychological Thriller, Serial Killer, Crime, Drama, Mystery, Thriller, Back to top",A young actor's obsession with spying on a beautiful woman who lives nearby leads to a baffling series of events with drastic consequences.,R,"Brian De Palma, Robert J. Avrech",Brian De Palma,Erotic Thriller,41857,6.8,114
tt0113538,A Kid in King Arthur's Court,"Thomas Ian Nicholas, Joss Ackland, Art Malik, Thomas Ian Nicholas, Joss Ackland, Art Malik",1995,"High-Concept Comedy, Quest, Slapstick, Sword & Sorcery, Adventure, Comedy, Family, Fantasy, Romance, Back to top",A Little League player is sent back into medieval times where he is given the task of saving Camelot.,PG,"Robert L. Levy, Michael Part",Michael Gottlieb,High-Concept Comedy,7042,4.7,89
tt2325977,Strangerland,"Nicole Kidman, Joseph Fiennes, Hugo Weaving, Nicole Kidman, Joseph Fiennes, Hugo Weaving",2015,"Drama, Mystery, Thriller, Back to top","A family's dull life in a rural outback town is rocked after their two teenage children disappear into the desert, sparking disturbing rumors of their past.",R,"Fiona Seres, Michael Kinirons",Kim Farrant,Drama,10242,5.2,112
tt0491244,Election 2,"Louis Koo, Simon Yam, Nick Cheung, Louis Koo, Simon Yam, Nick Cheung",2006,"Crime, Drama, Thriller, Back to top","As election time nears, current Triad chairman Lok (Yam) faces competition from his godsons. At the same time, Jimmy (Koo) looks to increase his business relations with mainland China.",Unrated,"Tin-Shing Yip, Nai-Hoi Yau",Johnnie To,Crime,7180,7.4,93
tt1320244,The Last Exorcism,"Patrick Fabian, Ashley Bell, Iris Bahr, Patrick Fabian, Ashley Bell, Iris Bahr",2010,"Found Footage Horror, Supernatural Horror, Horror, Mystery, Thriller, Back to top",A troubled evangelical minister agrees to let his last exorcism be filmed by a documentary crew.,PG-13,"Huck Botko, Andrew Gurland",Daniel Stamm,Found Footage Horror,53225,5.7,87
tt0126916,For Love of the Game,"Kevin Costner, Kelly Preston, John C. Reilly, Kevin Costner, Kelly Preston, John C. Reilly",1999,"Baseball, Drama, Romance, Sport, Back to top","After 19 years of playing the game he's loved his whole life, Detroit Tigers pitcher Billy Chapel has to decide if he's going to risk everything and put everything out there.",PG-13,"Dana Stevens, Michael Shaara",Sam Raimi,Baseball,38517,6.6,137
tt0183869,Taxi 2,"Samy Naceri, Frédéric Diefenthal, Emma Wiklund, Samy Naceri, Frédéric Diefenthal, Emma Wiklund",2000,"Action, Comedy, Crime, Back to top","Police inspector Emilien and his taxi-driver pal Daniel are back, this time on the tail of a group of Japanese yakuza.",Not Rated,Luc Besson,Gérard Krawczyk,Action,60814,6.5,88
tt0119891,Phantoms,"Peter O'Toole, Rose McGowan, Joanna Going, Peter O'Toole, Rose McGowan, Joanna Going",1998,"Horror, Sci-Fi, Thriller, Back to top","In the peaceful town of Snowfield, Colorado something evil has wiped out the community. And now, its up to a group of people to stop it, or at least get out of Snowfield alive.",R,Dean R. Koontz,Joe Chappelle,Horror,23410,5.4,96
tt1517260,The Host,"Saoirse Ronan, Max Irons, Jake Abel, Saoirse Ronan, Max Irons, Jake Abel",2013,"Alien Invasion, Teen Adventure, Action, Adventure, Drama, Romance, Sci-Fi, Thriller, Back to top","When an unseen enemy threatens mankind by taking over their bodies and erasing their memories, Melanie Stryder risks everything to protect the people she cares about.",PG-13,"Stephenie Meyer, Andrew Niccol",Andrew Niccol,Alien Invasion,120000,5.8,125
tt1489889,Central Intelligence,"Dwayne Johnson, Kevin Hart, Danielle Nicolet, Dwayne Johnson, Kevin Hart, Danielle Nicolet",2016,"Buddy Cop, Action, Comedy, Crime, Back to top","After he reconnects with an awkward pal from high school through Facebook, a mild-mannered accountant is lured into the world of international espionage.",PG-13,"David Stassen, Rawson Marshall Thurber, Ike Barinholtz",Rawson Marshall Thurber,Buddy Cop,224170,6.3,107
tt0387898,Caché,"Daniel Auteuil, Juliette Binoche, Maurice Bénichou, Daniel Auteuil, Juliette Binoche, Maurice Bénichou",2005,"Psychological Thriller, Drama, Mystery, Thriller, Back to top",A married couple is terrorized by a series of surveillance videotapes left on their front porch.,R,Michael Haneke,Michael Haneke,Psychological Thriller,87553,7.3,117
tt0091059,Flight of the Navigator,"Joey Cramer, Paul Reubens, Cliff De Young, Joey Cramer, Paul Reubens, Cliff De Young",1986,"Artificial Intelligence, Quest, Space Sci-Fi, Time Travel, Adventure, Comedy, Family, Sci-Fi, Back to top","In 1978, a boy travels eight years into the future and has an adventure with an intelligent, wisecracking alien ship.",PG,"Michael Burton, Mark H. Baker, Phil Joanou",Randal Kleiser,Artificial Intelligence,53188,6.9,90
tt0113161,Get Shorty,"Gene Hackman, Rene Russo, Danny DeVito, Gene Hackman, Rene Russo, Danny DeVito",1995,"Dark Comedy, Satire, Comedy, Crime, Thriller, Back to top",A mobster travels from Florida to Hollywood to collect a debt and discovers that the movie business is just as sleazy as the Miami underworld.,R,"Scott Frank, Elmore Leonard",Barry Sonnenfeld,Dark Comedy,92904,6.9,105
tt0055082,"Léon Morin, Priest","Jean-Paul Belmondo, Emmanuelle Riva, Irène Tunc, Jean-Paul Belmondo, Emmanuelle Riva, Irène Tunc",1961,"Drama, Romance, War, Back to top","Set during occupied France, a faithless woman finds herself falling in love with a young priest.",Not Rated,"Béatrix Beck, Jean-Pierre Melville",Jean-Pierre Melville,Drama,5941,7.5,117
tt0844471,Cloudy with a Chance of Meatballs,"Anna Faris, Bill Hader, Bruce Campbell, Anna Faris, Bill Hader, Bruce Campbell",2009,"Computer Animation, Supernatural Fantasy, Urban Adventure, Adventure, Animation, Comedy, Family, Fantasy, Sci-Fi, Back to top",A local scientist is often regarded as a failure until he invents a machine that can make food fall from the sky. But little does he know that things are about to take a turn for the worst.,PG,"Phil Lord, Judi Barrett, Christopher Miller",Phil Lord,Computer Animation,269742,6.9,90
tt0083866,E.T. the Extra-Terrestrial,"Henry Thomas, Drew Barrymore, Peter Coyote, Henry Thomas, Drew Barrymore, Peter Coyote",1982,"Coming-of-Age, Space Sci-Fi, Adventure, Family, Sci-Fi, Back to top",A troubled child summons the courage to help a friendly alien escape from Earth and return to his home planet.,PG,Melissa Mathison,Steven Spielberg,Coming-of-Age,451455,7.9,115
tt11032374,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,"Natsuki Hanae, Akari Kitô, Yoshitsugu Matsuoka, Natsuki Hanae, Akari Kitô, Yoshitsugu Matsuoka",2020,"Adult Animation, Anime, Dark Fantasy, Shōnen, Superhero, Supernatural Fantasy, Sword & Sorcery, Action, Adventure, Animation, Back to top","After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen... Read all",TV-MA,Koyoharu Gotouge,Haruo Sotozaki,Adult Animation,82209,8.2,117
tt5571734,Pink,"Amitabh Bachchan, Taapsee Pannu, Kirti Kulhari, Amitabh Bachchan, Taapsee Pannu, Kirti Kulhari",2016,"Legal Thriller, Psychological Thriller, Crime, Drama, Thriller, Back to top","When three young women are implicated in a crime, a retired lawyer steps forward to help them clear their names.",Not Rated,"Ritesh Shah, Shoojit Sircar, Aniruddha Roy Chowdhury",Aniruddha Roy Chowdhury,Legal Thriller,49707,8,136
tt0329575,Seabiscuit,"Tobey Maguire, Jeff Bridges, Elizabeth Banks, Tobey Maguire, Jeff Bridges, Elizabeth Banks",2003,"Period Drama, Drama, History, Sport, Back to top",True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,PG-13,"Gary Ross, Laura Hillenbrand",Gary Ross,Period Drama,78182,7.3,140
tt0120894,Immortality,"Jude Law, Elina Löwensohn, Timothy Spall, Jude Law, Elina Löwensohn, Timothy Spall",1998,"Crime, Mystery, Romance, Thriller, Back to top",Vampire in London is searching for the ideal woman to redeem him.,R,Paul Hoffman,Po-Chih Leong,Crime,6318,6.2,98
tt0101523,The Butcher's Wife,"Demi Moore, Jeff Daniels, George Dzundza, Demi Moore, Jeff Daniels, George Dzundza",1991,"Romantic Comedy, Comedy, Fantasy, Romance, Back to top","A clairvoyant impulsively marries a butcher, moves to New York City and has a positive impact on the people she meets, changing their futures...which in turn changes hers.",PG-13,"Marjorie Schwartz Nielsen, Ezra Litwak",Terry Hughes,Romantic Comedy,9076,5.4,107
tt0115438,2 Days in the Valley,"Teri Hatcher, Jeff Daniels, Danny Aiello, Teri Hatcher, Jeff Daniels, Danny Aiello",1996,"Dark Comedy, Parody, Comedy, Crime, Thriller, Back to top",48 hours of intersecting lives and crimes in Los Angeles.,R,John Herzfeld,John Herzfeld,Dark Comedy,22243,6.5,104
tt0141109,Jack Frost,"Michael Keaton, Kelly Preston, Joseph Cross, Michael Keaton, Kelly Preston, Joseph Cross",1998,"High-Concept Comedy, Holiday Comedy, Holiday Family, Comedy, Drama, Family, Fantasy, Holiday, Back to top","A father who can't keep his promises is killed in a car accident. One year later, he returns as a snowman who has the final chance to put things right with his son before he is gone forever.",PG,"Mark Steven Johnson, Jonathan Roberts, Steve Bloom",Troy Miller,High-Concept Comedy,43008,5.5,101
tt0283431,Kandahar,"Nelofer Pazira, Hassan Tantai, Ike Aykut Ogut, Nelofer Pazira, Hassan Tantai, Ike Aykut Ogut",2001,"Drama, Back to top","After an Afghanistan-born woman who lives in Canada receives a letter from her suicidal sister, she takes a perilous journey through Afghanistan to try to find her.",Not Rated,Mohsen Makhmalbaf,Mohsen Makhmalbaf,Drama,7166,6.8,85
tt1748179,Red Lights,"Sigourney Weaver, Robert De Niro, Cillian Murphy, Sigourney Weaver, Robert De Niro, Cillian Murphy",2012,"Drama, Fantasy, Mystery, Back to top","Professional skeptic Margaret Matheson and her assistant, Tom Buckley, set out to prove that famous psychic Simon Silver, who has re-emerged after years of seclusion since the mysterious dea... Read all",R,Rodrigo Cortés,Rodrigo Cortés,Drama,68087,6.2,114
